accuracy,precision,recall,f1,confusion_matrix
0.645,0.6374269005847953,0.923728813559322,0.754325259515571,"[[ 20  62]
 [  9 109]]"
0.54,0.5093167701863354,0.8631578947368421,0.640625,"[[26 79]
 [13 82]]"
0.575,0.5813953488372093,0.8849557522123894,0.7017543859649122,"[[ 15  72]
 [ 13 100]]"
0.63,0.6190476190476191,0.9122807017543859,0.7375886524822695,"[[ 22  64]
 [ 10 104]]"
0.57,0.5398773006134969,0.8888888888888888,0.6717557251908397,"[[26 75]
 [11 88]]"
0.615,0.5903614457831325,0.9158878504672897,0.717948717948718,"[[25 68]
 [ 9 98]]"
0.605,0.5748502994011976,0.9230769230769231,0.7084870848708487,"[[25 71]
 [ 8 96]]"
0.585,0.5448717948717948,0.8762886597938144,0.6719367588932806,"[[32 71]
 [12 85]]"
0.605,0.5897435897435898,0.8598130841121495,0.6996197718631179,"[[29 64]
 [15 92]]"
0.58,0.5657142857142857,0.9252336448598131,0.7021276595744681,"[[17 76]
 [ 8 99]]"
0.605,0.5483870967741935,0.9042553191489362,0.6827309236947792,"[[36 70]
 [ 9 85]]"
0.595,0.562874251497006,0.9215686274509803,0.6988847583643123,"[[25 73]
 [ 8 94]]"
0.62,0.6196319018404908,0.8782608695652174,0.7266187050359713,"[[ 23  62]
 [ 14 101]]"
0.66,0.6211180124223602,0.9345794392523364,0.746268656716418,"[[ 32  61]
 [  7 100]]"
0.585,0.56,0.9423076923076923,0.7025089605734767,"[[19 77]
 [ 6 98]]"
0.575,0.53125,0.8947368421052632,0.6666666666666666,"[[30 75]
 [10 85]]"
0.61,0.5741935483870968,0.8811881188118812,0.6953125,"[[33 66]
 [12 89]]"
0.64,0.630057803468208,0.9316239316239316,0.7517241379310344,"[[ 19  64]
 [  8 109]]"
0.63,0.6335403726708074,0.8717948717948718,0.7338129496402878,"[[ 24  59]
 [ 15 102]]"
0.535,0.5,0.9139784946236559,0.6463878326996197,"[[22 85]
 [ 8 85]]"
0.665,0.6666666666666666,0.9016393442622951,0.7665505226480837,"[[ 23  55]
 [ 12 110]]"
0.585,0.591715976331361,0.8771929824561403,0.7067137809187279,"[[ 17  69]
 [ 14 100]]"
0.625,0.6242424242424243,0.8879310344827587,0.7330960854092526,"[[ 22  62]
 [ 13 103]]"
0.58,0.5476190476190477,0.92,0.6865671641791045,"[[24 76]
 [ 8 92]]"
0.63,0.6047904191616766,0.926605504587156,0.7318840579710145,"[[ 25  66]
 [  8 101]]"
0.625,0.6234567901234568,0.8782608695652174,0.7292418772563177,"[[ 24  61]
 [ 14 101]]"
0.615,0.6011904761904762,0.9099099099099099,0.7240143369175627,"[[ 22  67]
 [ 10 101]]"
0.595,0.5818181818181818,0.8888888888888888,0.7032967032967034,"[[23 69]
 [12 96]]"
0.515,0.4879518072289157,0.8709677419354839,0.6254826254826255,"[[22 85]
 [12 81]]"
0.61,0.6,0.9107142857142857,0.723404255319149,"[[ 20  68]
 [ 10 102]]"
0.645,0.630057803468208,0.9396551724137931,0.754325259515571,"[[ 20  64]
 [  7 109]]"
0.655,0.6114649681528662,0.9230769230769231,0.735632183908046,"[[35 61]
 [ 8 96]]"
0.62,0.6211180124223602,0.8695652173913043,0.7246376811594203,"[[ 24  61]
 [ 15 100]]"
0.625,0.6011904761904762,0.926605504587156,0.7292418772563177,"[[ 24  67]
 [  8 101]]"
0.595,0.5569620253164557,0.8888888888888888,0.6848249027237354,"[[31 70]
 [11 88]]"
0.66,0.6257668711656442,0.9357798165137615,0.75,"[[ 30  61]
 [  7 102]]"
0.635,0.5963855421686747,0.9428571428571428,0.7306273062730627,"[[28 67]
 [ 6 99]]"
0.695,0.66875,0.9304347826086956,0.7781818181818182,"[[ 32  53]
 [  8 107]]"
0.645,0.6473988439306358,0.9180327868852459,0.7593220338983051,"[[ 17  61]
 [ 10 112]]"
0.605,0.5696969696969697,0.9215686274509803,0.704119850187266,"[[27 71]
 [ 8 94]]"
0.65,0.621301775147929,0.9459459459459459,0.75,"[[ 25  64]
 [  6 105]]"
0.625,0.6011904761904762,0.926605504587156,0.7292418772563177,"[[ 24  67]
 [  8 101]]"
